,Country Name,Country Code,Year,HR Protect Score,ID_col
7823,Senegal,SEN,2001,-0.30366,SEN01
7824,Senegal,SEN,2002,-0.182809,SEN02
7825,Senegal,SEN,2003,0.015505000000000001,SEN03
7826,Senegal,SEN,2004,0.18219000000000002,SEN04
7827,Senegal,SEN,2005,0.07203,SEN05
7828,Senegal,SEN,2006,-0.16602,SEN06
7829,Senegal,SEN,2007,-0.22378499999999998,SEN07
7830,Senegal,SEN,2008,-0.19456400000000001,SEN08
7831,Senegal,SEN,2009,-0.276089,SEN09
7832,Senegal,SEN,2010,-0.24597600000000003,SEN10
7833,Senegal,SEN,2011,-0.23990100000000003,SEN11
7834,Senegal,SEN,2012,-0.262706,SEN12
7835,Senegal,SEN,2013,-0.127225,SEN13
7836,Senegal,SEN,2014,-0.12478399999999999,SEN14
7878,Serbia,SRB,1990,-0.8928309999999999,SRB90
7879,Serbia,SRB,1991,-1.36287,SRB91
7880,Serbia,SRB,1992,-1.3722,SRB92
7881,Serbia,SRB,1993,-1.39616,SRB93
7882,Serbia,SRB,1994,-1.3955799999999998,SRB94
7883,Serbia,SRB,1995,-1.38435,SRB95
7884,Serbia,SRB,1996,-1.24006,SRB96
7885,Serbia,SRB,1997,-1.46545,SRB97
7886,Serbia,SRB,1998,-1.8242,SRB98
7887,Serbia,SRB,1999,-1.8653099999999998,SRB99
7888,Serbia,SRB,2000,-1.38094,SRB00
7889,Serbia,SRB,2001,-0.9220959999999999,SRB01
7890,Serbia,SRB,2002,-0.497414,SRB02
7891,Serbia,SRB,2003,-0.453773,SRB03
7892,Serbia,SRB,2004,-0.21123899999999998,SRB04
7893,Serbia,SRB,2005,-0.061421,SRB05
7894,Serbia,SRB,2006,0.12453399999999999,SRB06
7895,Serbia,SRB,2007,0.325669,SRB07
7896,Serbia,SRB,2008,0.37156,SRB08
7897,Serbia,SRB,2009,0.41893199999999997,SRB09
7898,Serbia,SRB,2010,0.507977,SRB10
7899,Serbia,SRB,2011,0.538355,SRB11
7900,Serbia,SRB,2012,0.5397,SRB12
7901,Serbia,SRB,2013,0.579009,SRB13
7902,Serbia,SRB,2014,0.5819949999999999,SRB14
7917,Seychelles,SYC,1990,0.50793,SYC90
7918,Seychelles,SYC,1991,0.591849,SYC91
7919,Seychelles,SYC,1992,0.743101,SYC92
7920,Seychelles,SYC,1993,0.986592,SYC93
7921,Seychelles,SYC,1994,1.11765,SYC94
7922,Seychelles,SYC,1995,1.1775200000000001,SYC95
7923,Seychelles,SYC,1996,1.1766,SYC96
7924,Seychelles,SYC,1997,1.0993600000000001,SYC97
7925,Seychelles,SYC,1998,1.20706,SYC98
7926,Seychelles,SYC,1999,1.25613,SYC99
7927,Seychelles,SYC,2000,1.2376,SYC00
7928,Seychelles,SYC,2001,1.17151,SYC01
7929,Seychelles,SYC,2002,0.934601,SYC02
7930,Seychelles,SYC,2003,0.8455889999999999,SYC03
7931,Seychelles,SYC,2004,0.8540049999999999,SYC04
7932,Seychelles,SYC,2005,1.10776,SYC05
7933,Seychelles,SYC,2006,1.1764299999999999,SYC06
7934,Seychelles,SYC,2007,1.0708799999999998,SYC07
7935,Seychelles,SYC,2008,0.876849,SYC08
7936,Seychelles,SYC,2009,0.883583,SYC09
7937,Seychelles,SYC,2010,1.1432799999999999,SYC10
7938,Seychelles,SYC,2011,1.22679,SYC11
7939,Seychelles,SYC,2012,1.14626,SYC12
7940,Seychelles,SYC,2013,0.987043,SYC13
7941,Seychelles,SYC,2014,0.990491,SYC14
7971,Sierra Leone,SLE,1990,-0.218698,SLE90
7972,Sierra Leone,SLE,1991,-0.842475,SLE91
7973,Sierra Leone,SLE,1992,-1.32972,SLE92
7974,Sierra Leone,SLE,1993,-1.5508,SLE93
7975,Sierra Leone,SLE,1994,-1.82412,SLE94
7976,Sierra Leone,SLE,1995,-1.74288,SLE95
7977,Sierra Leone,SLE,1996,-1.81525,SLE96
7978,Sierra Leone,SLE,1997,-1.93596,SLE97
7979,Sierra Leone,SLE,1998,-2.03503,SLE98
7980,Sierra Leone,SLE,1999,-1.89775,SLE99
7981,Sierra Leone,SLE,2000,-1.6092600000000001,SLE00
7982,Sierra Leone,SLE,2001,-1.22875,SLE01
7983,Sierra Leone,SLE,2002,-0.671488,SLE02
7984,Sierra Leone,SLE,2003,-0.542338,SLE03
7985,Sierra Leone,SLE,2004,-0.258702,SLE04
7986,Sierra Leone,SLE,2005,-0.154837,SLE05
7987,Sierra Leone,SLE,2006,-0.102497,SLE06
7988,Sierra Leone,SLE,2007,0.0016420000000000002,SLE07
7989,Sierra Leone,SLE,2008,0.078661,SLE08
7990,Sierra Leone,SLE,2009,0.11779,SLE09
7991,Sierra Leone,SLE,2010,0.078113,SLE10
7992,Sierra Leone,SLE,2011,0.10263499999999999,SLE11
7993,Sierra Leone,SLE,2012,-0.066589,SLE12
7994,Sierra Leone,SLE,2013,-0.184751,SLE13
7995,Sierra Leone,SLE,2014,-0.177312,SLE14
8021,Singapore,SGP,1990,0.730521,SGP90
8022,Singapore,SGP,1991,1.01111,SGP91
8023,Singapore,SGP,1992,1.0724799999999999,SGP92
8024,Singapore,SGP,1993,1.04366,SGP93
8025,Singapore,SGP,1994,0.9607979999999999,SGP94
8026,Singapore,SGP,1995,0.902266,SGP95
8027,Singapore,SGP,1996,0.814457,SGP96
8028,Singapore,SGP,1997,0.747988,SGP97
8029,Singapore,SGP,1998,0.709646,SGP98
8030,Singapore,SGP,1999,0.687541,SGP99
8031,Singapore,SGP,2000,0.760165,SGP00
8032,Singapore,SGP,2001,0.723582,SGP01
8033,Singapore,SGP,2002,0.723622,SGP02
8034,Singapore,SGP,2003,0.757876,SGP03
8035,Singapore,SGP,2004,0.747907,SGP04
8036,Singapore,SGP,2005,0.776984,SGP05
8037,Singapore,SGP,2006,0.9062450000000001,SGP06
8038,Singapore,SGP,2007,1.07158,SGP07
8039,Singapore,SGP,2008,1.2322,SGP08
8040,Singapore,SGP,2009,1.24583,SGP09
8041,Singapore,SGP,2010,1.23366,SGP10
8042,Singapore,SGP,2011,1.27691,SGP11
8043,Singapore,SGP,2012,1.30556,SGP12
8044,Singapore,SGP,2013,1.4080000000000001,SGP13
8045,Singapore,SGP,2014,1.4104700000000001,SGP14
8087,Slovakia,SVK,1990,1.26525,SVK90
8088,Slovakia,SVK,1991,1.29765,SVK91
8089,Slovakia,SVK,1992,1.33114,SVK92
8090,Slovakia,SVK,1993,1.3135700000000001,SVK93
8091,Slovakia,SVK,1994,1.3632,SVK94
8092,Slovakia,SVK,1995,1.22138,SVK95
8093,Slovakia,SVK,1996,1.1338,SVK96
8094,Slovakia,SVK,1997,1.14449,SVK97
8095,Slovakia,SVK,1998,1.11507,SVK98
8096,Slovakia,SVK,1999,0.93622,SVK99
8097,Slovakia,SVK,2000,0.93735,SVK00
8098,Slovakia,SVK,2001,0.947219,SVK01
8099,Slovakia,SVK,2002,0.8859899999999999,SVK02
8100,Slovakia,SVK,2003,0.9819620000000001,SVK03
8101,Slovakia,SVK,2004,0.92905,SVK04
8102,Slovakia,SVK,2005,1.05246,SVK05
8103,Slovakia,SVK,2006,0.861498,SVK06
8104,Slovakia,SVK,2007,0.818289,SVK07
8105,Slovakia,SVK,2008,0.9011959999999999,SVK08
8106,Slovakia,SVK,2009,0.955376,SVK09
8107,Slovakia,SVK,2010,1.0103600000000001,SVK10
8108,Slovakia,SVK,2011,1.1017,SVK11
8109,Slovakia,SVK,2012,1.2799200000000002,SVK12
8110,Slovakia,SVK,2013,1.33162,SVK13
8111,Slovakia,SVK,2014,1.32665,SVK14
8112,Slovenia,SVN,1991,2.0109,SVN91
8113,Slovenia,SVN,1992,2.11904,SVN92
8114,Slovenia,SVN,1993,2.1735900000000004,SVN93
8115,Slovenia,SVN,1994,2.1634,SVN94
8116,Slovenia,SVN,1995,2.10837,SVN95
8117,Slovenia,SVN,1996,2.04972,SVN96
8118,Slovenia,SVN,1997,1.98072,SVN97
8119,Slovenia,SVN,1998,1.89097,SVN98
8120,Slovenia,SVN,1999,1.75095,SVN99
8121,Slovenia,SVN,2000,1.5626200000000001,SVN00
8122,Slovenia,SVN,2001,1.61005,SVN01
8123,Slovenia,SVN,2002,1.60307,SVN02
8124,Slovenia,SVN,2003,1.50845,SVN03
8125,Slovenia,SVN,2004,1.56924,SVN04
8126,Slovenia,SVN,2005,1.65845,SVN05
8127,Slovenia,SVN,2006,1.7244099999999998,SVN06
8128,Slovenia,SVN,2007,1.8146799999999998,SVN07
8129,Slovenia,SVN,2008,1.9326,SVN08
8130,Slovenia,SVN,2009,1.9973400000000001,SVN09
8131,Slovenia,SVN,2010,2.01517,SVN10
8132,Slovenia,SVN,2011,2.0859400000000003,SVN11
8133,Slovenia,SVN,2012,2.10299,SVN12
8134,Slovenia,SVN,2013,2.11016,SVN13
8135,Slovenia,SVN,2014,2.1055,SVN14
8148,Solomon Islands,SLB,1990,1.80066,SLB90
8149,Solomon Islands,SLB,1991,1.7477,SLB91
8150,Solomon Islands,SLB,1992,1.6840700000000002,SLB92
8151,Solomon Islands,SLB,1993,1.6139700000000001,SLB93
8152,Solomon Islands,SLB,1994,1.5199200000000002,SLB94
8153,Solomon Islands,SLB,1995,1.3968200000000002,SLB95
8154,Solomon Islands,SLB,1996,1.24079,SLB96
8155,Solomon Islands,SLB,1997,1.02731,SLB97
8156,Solomon Islands,SLB,1998,0.7211350000000001,SLB98
8157,Solomon Islands,SLB,1999,0.241169,SLB99
8158,Solomon Islands,SLB,2000,-0.120923,SLB00
8159,Solomon Islands,SLB,2001,-0.1646,SLB01
8160,Solomon Islands,SLB,2002,-0.12546400000000002,SLB02
8161,Solomon Islands,SLB,2003,0.13128399999999998,SLB03
8162,Solomon Islands,SLB,2004,0.562508,SLB04
8163,Solomon Islands,SLB,2005,0.9656870000000001,SLB05
8164,Solomon Islands,SLB,2006,1.37476,SLB06
8165,Solomon Islands,SLB,2007,1.66691,SLB07
8166,Solomon Islands,SLB,2008,1.89005,SLB08
8167,Solomon Islands,SLB,2009,2.036,SLB09
8168,Solomon Islands,SLB,2010,2.1352,SLB10
8169,Solomon Islands,SLB,2011,2.1914700000000003,SLB11
8170,Solomon Islands,SLB,2012,2.2080599999999997,SLB12
8171,Solomon Islands,SLB,2013,2.21516,SLB13
8172,Solomon Islands,SLB,2014,2.21413,SLB14
8203,Somalia,SOM,1990,-2.0037700000000003,SOM90
8204,Somalia,SOM,1991,-1.97017,SOM91
8205,Somalia,SOM,1992,-1.77335,SOM92
8206,Somalia,SOM,1993,-1.59901,SOM93
8207,Somalia,SOM,1994,-1.56345,SOM94
8208,Somalia,SOM,1995,-1.44636,SOM95
8209,Somalia,SOM,1996,-1.3470799999999998,SOM96
8210,Somalia,SOM,1997,-1.13811,SOM97
8211,Somalia,SOM,1998,-1.1011,SOM98
8212,Somalia,SOM,1999,-1.18466,SOM99
8213,Somalia,SOM,2000,-1.2244899999999999,SOM00
8214,Somalia,SOM,2001,-1.23567,SOM01
8215,Somalia,SOM,2002,-1.24831,SOM02
8216,Somalia,SOM,2003,-1.26241,SOM03
8217,Somalia,SOM,2004,-1.27461,SOM04
8218,Somalia,SOM,2005,-1.30674,SOM05
8219,Somalia,SOM,2006,-1.38018,SOM06
8220,Somalia,SOM,2007,-1.56546,SOM07
8221,Somalia,SOM,2008,-1.6114600000000001,SOM08
8222,Somalia,SOM,2009,-1.5469700000000002,SOM09
8223,Somalia,SOM,2010,-1.56861,SOM10
8224,Somalia,SOM,2011,-1.6818799999999998,SOM11
8225,Somalia,SOM,2012,-1.57126,SOM12
8226,Somalia,SOM,2013,-1.40438,SOM13
8227,Somalia,SOM,2014,-1.2892700000000001,SOM14
8269,South Africa,ZAF,1990,-1.6264299999999998,ZAF90
8270,South Africa,ZAF,1991,-1.7022,ZAF91
8271,South Africa,ZAF,1992,-1.75125,ZAF92
8272,South Africa,ZAF,1993,-1.81257,ZAF93
8273,South Africa,ZAF,1994,-1.55419,ZAF94
8274,South Africa,ZAF,1995,-1.1956200000000001,ZAF95
8275,South Africa,ZAF,1996,-1.0373299999999999,ZAF96
8276,South Africa,ZAF,1997,-0.96893,ZAF97
8277,South Africa,ZAF,1998,-0.9204700000000001,ZAF98
8278,South Africa,ZAF,1999,-0.70867,ZAF99
8279,South Africa,ZAF,2000,-0.59392,ZAF00
8280,South Africa,ZAF,2001,-0.594838,ZAF01
8281,South Africa,ZAF,2002,-0.538333,ZAF02
8282,South Africa,ZAF,2003,-0.538362,ZAF03
8283,South Africa,ZAF,2004,-0.5272899999999999,ZAF04
8284,South Africa,ZAF,2005,-0.599022,ZAF05
8285,South Africa,ZAF,2006,-0.705078,ZAF06
8286,South Africa,ZAF,2007,-0.8740000000000001,ZAF07
8287,South Africa,ZAF,2008,-0.832674,ZAF08
8288,South Africa,ZAF,2009,-0.816976,ZAF09
8289,South Africa,ZAF,2010,-0.799437,ZAF10
8290,South Africa,ZAF,2011,-0.7753800000000001,ZAF11
8291,South Africa,ZAF,2012,-0.858476,ZAF12
8292,South Africa,ZAF,2013,-0.8657309999999999,ZAF13
8293,South Africa,ZAF,2014,-0.82183,ZAF14
8335,South Korea,KOR,1990,-0.48653199999999996,KOR90
8336,South Korea,KOR,1991,-0.48123299999999997,KOR91
8337,South Korea,KOR,1992,-0.349018,KOR92
8338,South Korea,KOR,1993,-0.10725699999999999,KOR93
8339,South Korea,KOR,1994,-0.11721300000000001,KOR94
8340,South Korea,KOR,1995,-0.10263699999999999,KOR95
8341,South Korea,KOR,1996,-0.043483999999999995,KOR96
8342,South Korea,KOR,1997,0.162641,KOR97
8343,South Korea,KOR,1998,0.241398,KOR98
8344,South Korea,KOR,1999,0.24741799999999997,KOR99
8345,South Korea,KOR,2000,0.255353,KOR00
8346,South Korea,KOR,2001,0.180302,KOR01
8347,South Korea,KOR,2002,0.014291,KOR02
8348,South Korea,KOR,2003,0.270615,KOR03
8349,South Korea,KOR,2004,0.435763,KOR04
8350,South Korea,KOR,2005,0.606683,KOR05
8351,South Korea,KOR,2006,0.623313,KOR06
8352,South Korea,KOR,2007,0.517491,KOR07
8353,South Korea,KOR,2008,0.405213,KOR08
8354,South Korea,KOR,2009,0.306374,KOR09
8355,South Korea,KOR,2010,0.274466,KOR10
8356,South Korea,KOR,2011,0.627788,KOR11
8357,South Korea,KOR,2012,0.8415520000000001,KOR12
8358,South Korea,KOR,2013,0.961995,KOR13
8359,South Korea,KOR,2014,0.97126,KOR14
8360,South Sudan,SSD,2011,-1.52344,SSD11
8361,South Sudan,SSD,2012,-1.61629,SSD12
8362,South Sudan,SSD,2013,-1.85107,SSD13
8363,South Sudan,SSD,2014,-1.8942900000000003,SSD14
8405,Spain,ESP,1990,1.0997,ESP90
8406,Spain,ESP,1991,1.19685,ESP91
8407,Spain,ESP,1992,0.974505,ESP92
8408,Spain,ESP,1993,0.7963439999999999,ESP93
8409,Spain,ESP,1994,0.531033,ESP94
8410,Spain,ESP,1995,0.384254,ESP95
8411,Spain,ESP,1996,0.26650999999999997,ESP96
8412,Spain,ESP,1997,0.352081,ESP97
8413,Spain,ESP,1998,0.48816499999999996,ESP98
8414,Spain,ESP,1999,0.587989,ESP99
8415,Spain,ESP,2000,0.5716359999999999,ESP00
8416,Spain,ESP,2001,0.397957,ESP01
8417,Spain,ESP,2002,0.148564,ESP02
8418,Spain,ESP,2003,0.099089,ESP03
8419,Spain,ESP,2004,0.161858,ESP04
8420,Spain,ESP,2005,0.20241199999999998,ESP05
8421,Spain,ESP,2006,0.21333600000000003,ESP06
8422,Spain,ESP,2007,0.199329,ESP07
8423,Spain,ESP,2008,0.333915,ESP08
8424,Spain,ESP,2009,0.598874,ESP09
8425,Spain,ESP,2010,0.862654,ESP10
8426,Spain,ESP,2011,1.01234,ESP11
8427,Spain,ESP,2012,1.1231799999999998,ESP12
8428,Spain,ESP,2013,1.25045,ESP13
8429,Spain,ESP,2014,1.25273,ESP14
8471,Sri Lanka,LKA,1990,-2.2476599999999998,LKA90
8472,Sri Lanka,LKA,1991,-2.04967,LKA91
8473,Sri Lanka,LKA,1992,-1.91209,LKA92
8474,Sri Lanka,LKA,1993,-1.70087,LKA93
8475,Sri Lanka,LKA,1994,-1.5634299999999999,LKA94
8476,Sri Lanka,LKA,1995,-1.7039799999999998,LKA95
8477,Sri Lanka,LKA,1996,-1.7232,LKA96
8478,Sri Lanka,LKA,1997,-1.55798,LKA97
8479,Sri Lanka,LKA,1998,-1.50213,LKA98
8480,Sri Lanka,LKA,1999,-1.49432,LKA99
8481,Sri Lanka,LKA,2000,-1.58675,LKA00
8482,Sri Lanka,LKA,2001,-1.36151,LKA01
8483,Sri Lanka,LKA,2002,-1.05586,LKA02
8484,Sri Lanka,LKA,2003,-0.853772,LKA03
8485,Sri Lanka,LKA,2004,-0.929217,LKA04
8486,Sri Lanka,LKA,2005,-1.2484600000000001,LKA05
8487,Sri Lanka,LKA,2006,-1.6256899999999999,LKA06
8488,Sri Lanka,LKA,2007,-1.7045099999999997,LKA07
8489,Sri Lanka,LKA,2008,-1.70448,LKA08
8490,Sri Lanka,LKA,2009,-1.81141,LKA09
8491,Sri Lanka,LKA,2010,-1.61517,LKA10
8492,Sri Lanka,LKA,2011,-1.52211,LKA11
8493,Sri Lanka,LKA,2012,-1.3212700000000002,LKA12
8494,Sri Lanka,LKA,2013,-1.18124,LKA13
8495,Sri Lanka,LKA,2014,-1.1046200000000002,LKA14
8530,Sudan,SDN,1990,-2.04009,SDN90
8531,Sudan,SDN,1991,-2.2890200000000003,SDN91
8532,Sudan,SDN,1992,-2.54599,SDN92
8533,Sudan,SDN,1993,-2.6210299999999997,SDN93
8534,Sudan,SDN,1994,-2.53208,SDN94
8535,Sudan,SDN,1995,-2.41724,SDN95
8536,Sudan,SDN,1996,-2.3949700000000003,SDN96
8537,Sudan,SDN,1997,-2.41565,SDN97
8538,Sudan,SDN,1998,-2.53875,SDN98
8539,Sudan,SDN,1999,-2.65302,SDN99
8540,Sudan,SDN,2000,-2.7383,SDN00
8541,Sudan,SDN,2001,-2.72896,SDN01
8542,Sudan,SDN,2002,-2.6251700000000002,SDN02
8543,Sudan,SDN,2003,-2.65257,SDN03
8544,Sudan,SDN,2004,-2.60753,SDN04
8545,Sudan,SDN,2005,-2.57375,SDN05
8546,Sudan,SDN,2006,-2.57876,SDN06
8547,Sudan,SDN,2007,-2.5794,SDN07
8548,Sudan,SDN,2008,-2.5733099999999998,SDN08
8549,Sudan,SDN,2009,-2.4325200000000002,SDN09
8550,Sudan,SDN,2010,-2.3787599999999998,SDN10
8551,Sudan,SDN,2011,-2.38555,SDN11
8552,Sudan,SDN,2012,-2.30292,SDN12
8553,Sudan,SDN,2013,-2.25105,SDN13
8554,Sudan,SDN,2014,-2.18458,SDN14
8570,Suriname,SUR,1990,-0.128145,SUR90
8571,Suriname,SUR,1991,0.151658,SUR91
8572,Suriname,SUR,1992,0.376037,SUR92
8573,Suriname,SUR,1993,0.432935,SUR93
8574,Suriname,SUR,1994,0.498554,SUR94
8575,Suriname,SUR,1995,0.610865,SUR95
8576,Suriname,SUR,1996,0.738851,SUR96
8577,Suriname,SUR,1997,0.771921,SUR97
8578,Suriname,SUR,1998,0.888783,SUR98
8579,Suriname,SUR,1999,0.841975,SUR99
8580,Suriname,SUR,2000,0.617595,SUR00
8581,Suriname,SUR,2001,0.46907299999999996,SUR01
8582,Suriname,SUR,2002,0.49657700000000005,SUR02
8583,Suriname,SUR,2003,0.554986,SUR03
8584,Suriname,SUR,2004,0.43056099999999997,SUR04
8585,Suriname,SUR,2005,0.44613,SUR05
8586,Suriname,SUR,2006,0.44828999999999997,SUR06
8587,Suriname,SUR,2007,0.525526,SUR07
8588,Suriname,SUR,2008,0.695904,SUR08
8589,Suriname,SUR,2009,0.734269,SUR09
8590,Suriname,SUR,2010,0.651683,SUR10
8591,Suriname,SUR,2011,0.5753739999999999,SUR11
8592,Suriname,SUR,2012,0.6299020000000001,SUR12
8593,Suriname,SUR,2013,0.576978,SUR13
8594,Suriname,SUR,2014,0.574688,SUR14
8617,Swaziland,SWZ,1990,0.388638,SWZ90
8618,Swaziland,SWZ,1991,0.46874799999999994,SWZ91
8619,Swaziland,SWZ,1992,0.43951999999999997,SWZ92
8620,Swaziland,SWZ,1993,0.202484,SWZ93
8621,Swaziland,SWZ,1994,0.17361400000000002,SWZ94
8622,Swaziland,SWZ,1995,0.1781,SWZ95
8623,Swaziland,SWZ,1996,0.163305,SWZ96
8624,Swaziland,SWZ,1997,0.136738,SWZ97
8625,Swaziland,SWZ,1998,0.233531,SWZ98
8626,Swaziland,SWZ,1999,0.284163,SWZ99
8627,Swaziland,SWZ,2000,0.311866,SWZ00
8628,Swaziland,SWZ,2001,0.418846,SWZ01
8629,Swaziland,SWZ,2002,0.452345,SWZ02
8630,Swaziland,SWZ,2003,0.40964399999999995,SWZ03
8631,Swaziland,SWZ,2004,0.23020300000000002,SWZ04
8632,Swaziland,SWZ,2005,-0.027464,SWZ05
8633,Swaziland,SWZ,2006,-0.226846,SWZ06
8634,Swaziland,SWZ,2007,-0.364193,SWZ07
8635,Swaziland,SWZ,2008,-0.46198199999999995,SWZ08
8636,Swaziland,SWZ,2009,-0.5027689999999999,SWZ09
8637,Swaziland,SWZ,2010,-0.5174529999999999,SWZ10
8638,Swaziland,SWZ,2011,-0.510775,SWZ11
8639,Swaziland,SWZ,2012,-0.527062,SWZ12
8640,Swaziland,SWZ,2013,-0.520019,SWZ13
8641,Swaziland,SWZ,2014,-0.504083,SWZ14
8683,Sweden,SWE,1990,2.4883900000000003,SWE90
8684,Sweden,SWE,1991,2.46418,SWE91
8685,Sweden,SWE,1992,2.40404,SWE92
8686,Sweden,SWE,1993,2.30835,SWE93
8687,Sweden,SWE,1994,2.15362,SWE94
8688,Sweden,SWE,1995,1.93245,SWE95
8689,Sweden,SWE,1996,1.7900599999999998,SWE96
8690,Sweden,SWE,1997,1.6388900000000002,SWE97
8691,Sweden,SWE,1998,1.7528599999999999,SWE98
8692,Sweden,SWE,1999,1.8289900000000001,SWE99
8693,Sweden,SWE,2000,1.7736,SWE00
8694,Sweden,SWE,2001,1.72734,SWE01
8695,Sweden,SWE,2002,1.63652,SWE02
8696,Sweden,SWE,2003,1.66277,SWE03
8697,Sweden,SWE,2004,1.7390299999999999,SWE04
8698,Sweden,SWE,2005,1.70481,SWE05
8699,Sweden,SWE,2006,1.68023,SWE06
8700,Sweden,SWE,2007,1.6662599999999999,SWE07
8701,Sweden,SWE,2008,1.6644,SWE08
8702,Sweden,SWE,2009,1.67918,SWE09
8703,Sweden,SWE,2010,1.6966,SWE10
8704,Sweden,SWE,2011,1.72907,SWE11
8705,Sweden,SWE,2012,1.78341,SWE12
8706,Sweden,SWE,2013,1.8018,SWE13
8707,Sweden,SWE,2014,1.80695,SWE14
8749,Switzerland,CHE,1990,1.46811,CHE90
8750,Switzerland,CHE,1991,1.44947,CHE91
8751,Switzerland,CHE,1992,1.4083299999999999,CHE92
8752,Switzerland,CHE,1993,1.33921,CHE93
8753,Switzerland,CHE,1994,1.33576,CHE94
8754,Switzerland,CHE,1995,1.48024,CHE95
8755,Switzerland,CHE,1996,1.5184,CHE96
8756,Switzerland,CHE,1997,1.43442,CHE97
8757,Switzerland,CHE,1998,1.4532200000000002,CHE98
8758,Switzerland,CHE,1999,1.4568299999999998,CHE99
8759,Switzerland,CHE,2000,1.37801,CHE00
8760,Switzerland,CHE,2001,1.26537,CHE01
8761,Switzerland,CHE,2002,0.9696879999999999,CHE02
8762,Switzerland,CHE,2003,0.8106899999999999,CHE03
8763,Switzerland,CHE,2004,0.795588,CHE04
8764,Switzerland,CHE,2005,0.89846,CHE05
8765,Switzerland,CHE,2006,0.8737959999999999,CHE06
8766,Switzerland,CHE,2007,0.811693,CHE07
8767,Switzerland,CHE,2008,0.869174,CHE08
8768,Switzerland,CHE,2009,1.09566,CHE09
8769,Switzerland,CHE,2010,1.3230000000000002,CHE10
8770,Switzerland,CHE,2011,1.46052,CHE11
8771,Switzerland,CHE,2012,1.5477100000000001,CHE12
8772,Switzerland,CHE,2013,1.57231,CHE13
8773,Switzerland,CHE,2014,1.57445,CHE14
8815,Syria,SYR,1990,-1.1496899999999999,SYR90
8816,Syria,SYR,1991,-0.9797370000000001,SYR91
8817,Syria,SYR,1992,-0.826925,SYR92
8818,Syria,SYR,1993,-0.9420780000000001,SYR93
8819,Syria,SYR,1994,-0.953845,SYR94
8820,Syria,SYR,1995,-0.778147,SYR95
8821,Syria,SYR,1996,-0.78706,SYR96
8822,Syria,SYR,1997,-0.784874,SYR97
8823,Syria,SYR,1998,-0.790834,SYR98
8824,Syria,SYR,1999,-0.779806,SYR99
8825,Syria,SYR,2000,-0.7576609999999999,SYR00
8826,Syria,SYR,2001,-0.645183,SYR01
8827,Syria,SYR,2002,-0.604155,SYR02
8828,Syria,SYR,2003,-0.650578,SYR03
8829,Syria,SYR,2004,-0.692041,SYR04
8830,Syria,SYR,2005,-0.75643,SYR05
8831,Syria,SYR,2006,-0.86861,SYR06
8832,Syria,SYR,2007,-1.04189,SYR07
8833,Syria,SYR,2008,-1.25567,SYR08
8834,Syria,SYR,2009,-1.3296299999999999,SYR09
8835,Syria,SYR,2010,-1.49947,SYR10
8836,Syria,SYR,2011,-1.96097,SYR11
8837,Syria,SYR,2012,-2.1126,SYR12
8838,Syria,SYR,2013,-2.15181,SYR13
8839,Syria,SYR,2014,-2.1135099999999998,SYR14
8881,Taiwan,TWN,1990,0.767165,TWN90
8882,Taiwan,TWN,1991,0.828227,TWN91
8883,Taiwan,TWN,1992,0.928587,TWN92
8884,Taiwan,TWN,1993,0.90194,TWN93
8885,Taiwan,TWN,1994,0.944449,TWN94
8886,Taiwan,TWN,1995,1.07599,TWN95
8887,Taiwan,TWN,1996,1.10661,TWN96
8888,Taiwan,TWN,1997,1.04712,TWN97
8889,Taiwan,TWN,1998,1.13721,TWN98
8890,Taiwan,TWN,1999,1.24153,TWN99
8891,Taiwan,TWN,2000,1.23391,TWN00
8892,Taiwan,TWN,2001,1.16762,TWN01
8893,Taiwan,TWN,2002,1.31409,TWN02
8894,Taiwan,TWN,2003,1.3732799999999998,TWN03
8895,Taiwan,TWN,2004,1.55037,TWN04
8896,Taiwan,TWN,2005,1.7344700000000002,TWN05
8897,Taiwan,TWN,2006,1.9705400000000002,TWN06
8898,Taiwan,TWN,2007,2.14207,TWN07
8899,Taiwan,TWN,2008,2.2606900000000003,TWN08
8900,Taiwan,TWN,2009,2.36058,TWN09
8901,Taiwan,TWN,2010,2.42739,TWN10
8902,Taiwan,TWN,2011,2.45707,TWN11
8903,Taiwan,TWN,2012,2.46571,TWN12
8904,Taiwan,TWN,2013,2.46746,TWN13
8905,Taiwan,TWN,2014,2.46602,TWN14
8906,Tajikistan,TJK,1991,-1.32484,TJK91
8907,Tajikistan,TJK,1992,-1.55331,TJK92
8908,Tajikistan,TJK,1993,-1.62114,TJK93
8909,Tajikistan,TJK,1994,-1.46723,TJK94
8910,Tajikistan,TJK,1995,-1.2805799999999998,TJK95
8911,Tajikistan,TJK,1996,-1.19128,TJK96
8912,Tajikistan,TJK,1997,-1.05257,TJK97
8913,Tajikistan,TJK,1998,-0.9982540000000001,TJK98
8914,Tajikistan,TJK,1999,-0.842828,TJK99
8915,Tajikistan,TJK,2000,-0.701013,TJK00
8916,Tajikistan,TJK,2001,-0.49231099999999994,TJK01
8917,Tajikistan,TJK,2002,-0.365753,TJK02
8918,Tajikistan,TJK,2003,-0.253981,TJK03
8919,Tajikistan,TJK,2004,-0.274121,TJK04
8920,Tajikistan,TJK,2005,-0.36843400000000004,TJK05
8921,Tajikistan,TJK,2006,-0.43545500000000004,TJK06
8922,Tajikistan,TJK,2007,-0.41175100000000003,TJK07
